attribute_id,content_id,attribute_name,string_value,decimal_value,date_value,created_at
1361,681,Categoría,Tecnología,,,2025-01-02 00:00:00
1362,681,Duración,,49,,2025-01-02 00:00:00
1364,682,Duración,,96,,2025-01-02 00:00:00
1365,683,Categoría,Filosofía,,,2025-01-02 00:00:00
1366,683,Duración,,130,,2025-01-02 00:00:00
1370,685,Duración,,17,,2025-01-02 00:00:00
1372,686,Duración,,13,,2025-01-02 00:00:00
1374,687,Duración,,94,,2025-01-02 00:00:00
1375,688,Categoría,Ciencia,,,2025-01-02 00:00:00
1379,690,Categoría,Matemáticas,,,2025-01-02 00:00:00
1380,690,Duración,,38,,2025-01-02 00:00:00
1382,691,Duración,,66,,2025-01-02 00:00:00
1384,692,Duración,,73,,2025-01-02 00:00:00
1385,693,Categoría,Ciencia,,,2025-01-02 00:00:00
1386,693,Duración,,55,,2025-01-02 00:00:00
1388,694,Duración,,108,,2025-01-02 00:00:00
1389,695,Categoría,Historia,,,2025-01-02 00:00:00
1395,698,Categoría,Arte,,,2025-01-02 00:00:00
1396,698,Duración,,137,,2025-01-02 00:00:00
1398,699,Duración,,20,,2025-01-02 00:00:00
1400,700,Duración,,36,,2025-01-02 00:00:00
1404,702,Duración,,98,,2025-01-02 00:00:00
1405,703,Categoría,Historia,,,2025-01-02 00:00:00
1407,704,Categoría,Ciencia,,,2025-01-02 00:00:00
1408,704,Duración,,77,,2025-01-02 00:00:00
1409,705,Categoría,Economía,,,2025-01-02 00:00:00
1416,708,Duración,,43,,2025-01-02 00:00:00
1417,709,Categoría,Ciencia,,,2025-01-02 00:00:00
1418,709,Duración,,50,,2025-01-02 00:00:00
1420,710,Duración,,101,,2025-01-02 00:00:00
1422,711,Duración,,48,,2025-01-02 00:00:00
1423,712,Categoría,Filosofía,,,2025-01-02 00:00:00
1427,714,Categoría,Tecnología,,,2025-01-02 00:00:00
1429,715,Categoría,Arte,,,2025-01-02 00:00:00
1430,715,Duración,,147,,2025-01-02 00:00:00
1431,716,Categoría,Filosofía,,,2025-01-02 00:00:00
1432,716,Duración,,32,,2025-01-02 00:00:00
1433,717,Categoría,Tecnología,,,2025-01-02 00:00:00
1435,718,Categoría,Ciencia,,,2025-01-02 00:00:00
1436,718,Duración,,23,,2025-01-02 00:00:00
1438,719,Duración,,73,,2025-01-02 00:00:00
1440,720,Duración,,109,,2025-01-02 00:00:00
1450,725,Duración,,37,,2025-01-02 00:00:00
1452,726,Duración,,18,,2025-01-02 00:00:00
1454,727,Duración,,110,,2025-01-02 00:00:00
1459,730,Categoría,Ciencia,,,2025-01-02 00:00:00
1462,731,Duración,,60,,2025-01-02 00:00:00
1464,732,Duración,,34,,2025-01-02 00:00:00
1468,734,Duración,,52,,2025-01-02 00:00:00
1472,736,Duración,,65,,2025-01-02 00:00:00
1473,737,Categoría,Historia,,,2025-01-02 00:00:00
1483,742,Categoría,Matemáticas,,,2025-01-02 00:00:00
1485,743,Categoría,Matemáticas,,,2025-01-02 00:00:00
1486,743,Duración,,59,,2025-01-02 00:00:00
1487,744,Categoría,Arte,,,2025-01-02 00:00:00
1489,745,Categoría,Ciencia,,,2025-01-02 00:00:00
1490,745,Duración,,164,,2025-01-02 00:00:00
1493,747,Categoría,Matemáticas,,,2025-01-02 00:00:00
1494,747,Duración,,14,,2025-01-02 00:00:00
1502,751,Duración,,47,,2025-01-02 00:00:00
1504,752,Duración,,37,,2025-01-02 00:00:00
1506,753,Duración,,62,,2025-01-02 00:00:00
1507,754,Categoría,Historia,,,2025-01-02 00:00:00
1508,754,Duración,,43,,2025-01-02 00:00:00
1513,757,Categoría,Arte,,,2025-01-02 00:00:00
1514,757,Duración,,90,,2025-01-02 00:00:00
1518,759,Duración,,14,,2025-01-02 00:00:00
1520,760,Duración,,22,,2025-01-02 00:00:00
1521,761,Categoría,Matemáticas,,,2025-01-02 00:00:00
1522,761,Duración,,32,,2025-01-02 00:00:00
1523,762,Categoría,Ciencia,,,2025-01-02 00:00:00
1525,763,Categoría,Matemáticas,,,2025-01-02 00:00:00
1527,764,Categoría,Historia,,,2025-01-02 00:00:00
1530,765,Duración,,49,,2025-01-02 00:00:00
1531,766,Categoría,Historia,,,2025-01-02 00:00:00
1533,767,Categoría,Historia,,,2025-01-02 00:00:00
1534,767,Duración,,119,,2025-01-02 00:00:00
1537,769,Categoría,Ciencia,,,2025-01-02 00:00:00
1543,772,Categoría,Historia,,,2025-01-02 00:00:00
1545,773,Categoría,Economía,,,2025-01-02 00:00:00
1550,775,Duración,,145,,2025-01-02 00:00:00
1552,776,Duración,,108,,2025-01-02 00:00:00
1555,778,Categoría,Ciencia,,,2025-01-02 00:00:00
1563,782,Categoría,Tecnología,,,2025-01-02 00:00:00
1564,782,Duración,,75,,2025-01-02 00:00:00
1565,783,Categoría,Ciencia,,,2025-01-02 00:00:00
1566,783,Duración,,60,,2025-01-02 00:00:00
1569,785,Categoría,Arte,,,2025-01-02 00:00:00
1570,785,Duración,,103,,2025-01-02 00:00:00
1573,787,Categoría,Matemáticas,,,2025-01-02 00:00:00
1575,788,Categoría,Tecnología,,,2025-01-02 00:00:00
1576,788,Duración,,89,,2025-01-02 00:00:00
1577,789,Categoría,Arte,,,2025-01-02 00:00:00
1578,789,Duración,,48,,2025-01-02 00:00:00
1580,790,Duración,,97,,2025-01-02 00:00:00
1582,791,Duración,,116,,2025-01-02 00:00:00
1584,792,Duración,,90,,2025-01-02 00:00:00
1588,794,Duración,,93,,2025-01-02 00:00:00
1589,795,Categoría,Arte,,,2025-01-02 00:00:00
1592,796,Duración,,27,,2025-01-02 00:00:00
1593,797,Categoría,Arte,,,2025-01-02 00:00:00
1594,797,Duración,,45,,2025-01-02 00:00:00
1595,798,Categoría,Historia,,,2025-01-02 00:00:00
1598,799,Duración,,22,,2025-01-02 00:00:00
1599,800,Categoría,Matemáticas,,,2025-01-02 00:00:00
1600,800,Duración,,103,,2025-01-02 00:00:00
1602,801,Duración,,77,,2025-01-02 00:00:00
1604,802,Duración,,68,,2025-01-02 00:00:00
1609,805,Categoría,Matemáticas,,,2025-01-02 00:00:00
1612,806,Duración,,34,,2025-01-02 00:00:00
1615,808,Categoría,Matemáticas,,,2025-01-02 00:00:00
1620,810,Duración,,71,,2025-01-02 00:00:00
1622,811,Duración,,57,,2025-01-02 00:00:00
1633,817,Categoría,Matemáticas,,,2025-01-02 00:00:00
1638,819,Duración,,73,,2025-01-02 00:00:00
1639,820,Categoría,Arte,,,2025-01-02 00:00:00
1641,821,Categoría,Historia,,,2025-01-02 00:00:00
1642,821,Duración,,178,,2025-01-02 00:00:00
1648,824,Duración,,81,,2025-01-02 00:00:00
1651,826,Categoría,Historia,,,2025-01-02 00:00:00
1653,827,Categoría,Economía,,,2025-01-02 00:00:00
1656,828,Duración,,37,,2025-01-02 00:00:00
1658,829,Duración,,106,,2025-01-02 00:00:00
1661,831,Categoría,Arte,,,2025-01-02 00:00:00
1667,834,Categoría,Matemáticas,,,2025-01-02 00:00:00
1668,834,Duración,,105,,2025-01-02 00:00:00
1676,838,Duración,,44,,2025-01-02 00:00:00
1680,840,Duración,,58,,2025-01-02 00:00:00
1681,841,Categoría,Arte,,,2025-01-02 00:00:00
1682,841,Duración,,143,,2025-01-02 00:00:00
1686,843,Duración,,25,,2025-01-02 00:00:00
1688,844,Duración,,33,,2025-01-02 00:00:00
1690,845,Duración,,42,,2025-01-02 00:00:00
1691,846,Categoría,Filosofía,,,2025-01-02 00:00:00
1692,846,Duración,,101,,2025-01-02 00:00:00
1694,847,Duración,,45,,2025-01-02 00:00:00
1700,850,Duración,,74,,2025-01-02 00:00:00
1704,852,Duración,,102,,2025-01-02 00:00:00
1705,853,Categoría,Arte,,,2025-01-02 00:00:00
1707,854,Categoría,Tecnología,,,2025-01-02 00:00:00
1709,855,Categoría,Matemáticas,,,2025-01-02 00:00:00
1712,856,Duración,,102,,2025-01-02 00:00:00
1714,857,Duración,,100,,2025-01-02 00:00:00
1715,858,Categoría,Matemáticas,,,2025-01-02 00:00:00
1716,858,Duración,,89,,2025-01-02 00:00:00
1717,859,Categoría,Ciencia,,,2025-01-02 00:00:00
1719,860,Categoría,Filosofía,,,2025-01-02 00:00:00
1727,864,Categoría,Filosofía,,,2025-01-02 00:00:00
1728,864,Duración,,115,,2025-01-02 00:00:00
1730,865,Duración,,27,,2025-01-02 00:00:00
1735,868,Categoría,Tecnología,,,2025-01-02 00:00:00
1737,869,Categoría,Ciencia,,,2025-01-02 00:00:00
1740,870,Duración,,68,,2025-01-02 00:00:00
1743,872,Categoría,Matemáticas,,,2025-01-02 00:00:00
1744,872,Duración,,12,,2025-01-02 00:00:00
1745,873,Categoría,Arte,,,2025-01-02 00:00:00
1746,873,Duración,,67,,2025-01-02 00:00:00
1752,876,Duración,,177,,2025-01-02 00:00:00
1755,878,Categoría,Arte,,,2025-01-02 00:00:00
1757,879,Categoría,Matemáticas,,,2025-01-02 00:00:00
1770,885,Duración,,112,,2025-01-02 00:00:00
1772,886,Duración,,75,,2025-01-02 00:00:00
1773,887,Categoría,Economía,,,2025-01-02 00:00:00
1774,887,Duración,,83,,2025-01-02 00:00:00
1784,892,Duración,,50,,2025-01-02 00:00:00
1791,896,Categoría,Tecnología,,,2025-01-02 00:00:00
1792,896,Duración,,75,,2025-01-02 00:00:00
1796,898,Duración,,30,,2025-01-02 00:00:00
1799,900,Categoría,Ciencia,,,2025-01-02 00:00:00
1801,901,Categoría,Economía,,,2025-01-02 00:00:00
1802,901,Duración,,96,,2025-01-02 00:00:00
1807,904,Categoría,Ciencia,,,2025-01-02 00:00:00
1808,904,Duración,,12,,2025-01-02 00:00:00
1811,906,Categoría,Matemáticas,,,2025-01-02 00:00:00
1812,906,Duración,,64,,2025-01-02 00:00:00
1823,912,Categoría,Filosofía,,,2025-01-02 00:00:00
1826,913,Duración,,9,,2025-01-02 00:00:00
1834,917,Duración,,13,,2025-01-02 00:00:00
1835,918,Categoría,Tecnología,,,2025-01-02 00:00:00
1836,918,Duración,,68,,2025-01-02 00:00:00
1837,919,Categoría,Economía,,,2025-01-02 00:00:00
1839,920,Categoría,Historia,,,2025-01-02 00:00:00
1852,926,Duración,,120,,2025-01-02 00:00:00
1853,927,Categoría,Arte,,,2025-01-02 00:00:00
1855,928,Categoría,Arte,,,2025-01-02 00:00:00
1856,928,Duración,,35,,2025-01-02 00:00:00
1858,929,Duración,,84,,2025-01-02 00:00:00
1863,932,Categoría,Historia,,,2025-01-02 00:00:00
1864,932,Duración,,40,,2025-01-02 00:00:00
1867,934,Categoría,Economía,,,2025-01-02 00:00:00
1868,934,Duración,,69,,2025-01-02 00:00:00
1870,935,Duración,,52,,2025-01-02 00:00:00
1871,936,Categoría,Historia,,,2025-01-02 00:00:00
1874,937,Duración,,13,,2025-01-02 00:00:00
1877,939,Categoría,Historia,,,2025-01-02 00:00:00
1879,940,Categoría,Matemáticas,,,2025-01-02 00:00:00
1884,942,Duración,,110,,2025-01-02 00:00:00
1885,943,Categoría,Matemáticas,,,2025-01-02 00:00:00
1888,944,Duración,,18,,2025-01-02 00:00:00
1889,945,Categoría,Ciencia,,,2025-01-02 00:00:00
1890,945,Duración,,149,,2025-01-02 00:00:00
1891,946,Categoría,Tecnología,,,2025-01-02 00:00:00
1895,948,Categoría,Historia,,,2025-01-02 00:00:00
1896,948,Duración,,104,,2025-01-02 00:00:00
1899,950,Categoría,Arte,,,2025-01-02 00:00:00
1901,951,Categoría,Economía,,,2025-01-02 00:00:00
1904,952,Duración,,106,,2025-01-02 00:00:00
1905,953,Categoría,Matemáticas,,,2025-01-02 00:00:00
1906,953,Duración,,28,,2025-01-02 00:00:00
1910,955,Duración,,79,,2025-01-02 00:00:00
1913,957,Categoría,Matemáticas,,,2025-01-02 00:00:00
1917,959,Categoría,Tecnología,,,2025-01-02 00:00:00
1922,961,Duración,,91,,2025-01-02 00:00:00
1923,962,Categoría,Ciencia,,,2025-01-02 00:00:00
1924,962,Duración,,19,,2025-01-02 00:00:00
1928,964,Duración,,31,,2025-01-02 00:00:00
1934,967,Duración,,119,,2025-01-02 00:00:00
1937,969,Categoría,Ciencia,,,2025-01-02 00:00:00
1947,974,Categoría,Arte,,,2025-01-02 00:00:00
1948,974,Duración,,26,,2025-01-02 00:00:00
1951,976,Categoría,Tecnología,,,2025-01-02 00:00:00
1953,977,Categoría,Arte,,,2025-01-02 00:00:00
1954,977,Duración,,88,,2025-01-02 00:00:00
1956,978,Duración,,100,,2025-01-02 00:00:00
1961,981,Categoría,Tecnología,,,2025-01-02 00:00:00
1963,982,Categoría,Economía,,,2025-01-02 00:00:00
1965,983,Categoría,Ciencia,,,2025-01-02 00:00:00
1968,984,Duración,,91,,2025-01-02 00:00:00
1969,985,Categoría,Matemáticas,,,2025-01-02 00:00:00
1971,986,Categoría,Arte,,,2025-01-02 00:00:00
1972,986,Duración,,95,,2025-01-02 00:00:00
1974,987,Duración,,107,,2025-01-02 00:00:00
1975,988,Categoría,Arte,,,2025-01-02 00:00:00
1977,989,Categoría,Historia,,,2025-01-02 00:00:00
1979,990,Categoría,Matemáticas,,,2025-01-02 00:00:00
1981,991,Categoría,Tecnología,,,2025-01-02 00:00:00
1985,993,Categoría,Economía,,,2025-01-02 00:00:00
1987,994,Categoría,Filosofía,,,2025-01-02 00:00:00
1993,997,Categoría,Matemáticas,,,2025-01-02 00:00:00
2002,1001,Duración,,36,,2025-01-02 00:00:00
2004,1002,Duración,,147,,2025-01-02 00:00:00
2015,1008,Categoría,Historia,,,2025-01-02 00:00:00
2017,1009,Categoría,Tecnología,,,2025-01-02 00:00:00
2019,1010,Categoría,Matemáticas,,,2025-01-02 00:00:00
2021,1011,Categoría,Matemáticas,,,2025-01-02 00:00:00
2029,1015,Categoría,Historia,,,2025-01-02 00:00:00
2041,1021,Categoría,Arte,,,2025-01-02 00:00:00
2044,1022,Duración,,109,,2025-01-02 00:00:00
2047,1024,Categoría,Matemáticas,,,2025-01-02 00:00:00
2049,1025,Categoría,Matemáticas,,,2025-01-02 00:00:00
2050,1025,Duración,,18,,2025-01-02 00:00:00
2056,1028,Duración,,103,,2025-01-02 00:00:00
2057,1029,Categoría,Matemáticas,,,2025-01-02 00:00:00
2062,1031,Duración,,27,,2025-01-02 00:00:00
2064,1032,Duración,,73,,2025-01-02 00:00:00
2067,1034,Categoría,Ciencia,,,2025-01-02 00:00:00
2071,1036,Categoría,Ciencia,,,2025-01-02 00:00:00
2072,1036,Duración,,29,,2025-01-02 00:00:00
2074,1037,Duración,,20,,2025-01-02 00:00:00
2076,1038,Duración,,91,,2025-01-02 00:00:00
2077,1039,Categoría,Matemáticas,,,2025-01-02 00:00:00
2080,1040,Duración,,13,,2025-01-02 00:00:00
2082,1041,Duración,,20,,2025-01-02 00:00:00
2088,1044,Duración,,76,,2025-01-02 00:00:00
2092,1046,Duración,,60,,2025-01-02 00:00:00
2093,1047,Categoría,Historia,,,2025-01-02 00:00:00
2095,1048,Categoría,Ciencia,,,2025-01-02 00:00:00
2100,1050,Duración,,11,,2025-01-02 00:00:00
2110,1055,Duración,,41,,2025-01-02 00:00:00
2111,1056,Categoría,Ciencia,,,2025-01-02 00:00:00
2114,1057,Duración,,105,,2025-01-02 00:00:00
2117,1059,Categoría,Ciencia,,,2025-01-02 00:00:00
2118,1059,Duración,,160,,2025-01-02 00:00:00
2126,1063,Duración,,55,,2025-01-02 00:00:00
2131,1066,Categoría,Filosofía,,,2025-01-02 00:00:00
2132,1066,Duración,,52,,2025-01-02 00:00:00
2133,1067,Categoría,Historia,,,2025-01-02 00:00:00
2134,1067,Duración,,115,,2025-01-02 00:00:00
2135,1068,Categoría,Historia,,,2025-01-02 00:00:00
2136,1068,Duración,,65,,2025-01-02 00:00:00
2137,1069,Categoría,Arte,,,2025-01-02 00:00:00
2140,1070,Duración,,58,,2025-01-02 00:00:00
2142,1071,Duración,,17,,2025-01-02 00:00:00
2147,1074,Categoría,Ciencia,,,2025-01-02 00:00:00
2156,1078,Duración,,84,,2025-01-02 00:00:00
2161,1081,Categoría,Economía,,,2025-01-02 00:00:00
2163,1082,Categoría,Matemáticas,,,2025-01-02 00:00:00
2168,1084,Duración,,59,,2025-01-02 00:00:00
2173,1087,Categoría,Historia,,,2025-01-02 00:00:00
2176,1088,Duración,,20,,2025-01-02 00:00:00
2180,1090,Duración,,172,,2025-01-02 00:00:00
2182,1091,Duración,,109,,2025-01-02 00:00:00
2185,1093,Categoría,Arte,,,2025-01-02 00:00:00
2186,1093,Duración,,10,,2025-01-02 00:00:00
2189,1095,Categoría,Tecnología,,,2025-01-02 00:00:00
2192,1096,Duración,,26,,2025-01-02 00:00:00
2193,1097,Categoría,Tecnología,,,2025-01-02 00:00:00
2203,1102,Categoría,Historia,,,2025-01-02 00:00:00
2205,1103,Categoría,Arte,,,2025-01-02 00:00:00
2207,1104,Categoría,Arte,,,2025-01-02 00:00:00
2208,1104,Duración,,103,,2025-01-02 00:00:00
2212,1106,Duración,,118,,2025-01-02 00:00:00
2213,1107,Categoría,Ciencia,,,2025-01-02 00:00:00
2219,1110,Categoría,Historia,,,2025-01-02 00:00:00
2220,1110,Duración,,89,,2025-01-02 00:00:00
2224,1112,Duración,,10,,2025-01-02 00:00:00
2228,1114,Duración,,21,,2025-01-02 00:00:00
2230,1115,Duración,,17,,2025-01-02 00:00:00
2231,1116,Categoría,Economía,,,2025-01-02 00:00:00
2232,1116,Duración,,22,,2025-01-02 00:00:00
2235,1118,Categoría,Tecnología,,,2025-01-02 00:00:00
2236,1118,Duración,,36,,2025-01-02 00:00:00
2238,1119,Duración,,114,,2025-01-02 00:00:00
2240,1120,Duración,,13,,2025-01-02 00:00:00
2242,1121,Duración,,56,,2025-01-02 00:00:00
2243,1122,Categoría,Filosofía,,,2025-01-02 00:00:00
2244,1122,Duración,,11,,2025-01-02 00:00:00
2248,1124,Duración,,95,,2025-01-02 00:00:00
2249,1125,Categoría,Arte,,,2025-01-02 00:00:00
2250,1125,Duración,,66,,2025-01-02 00:00:00
2257,1129,Categoría,Matemáticas,,,2025-01-02 00:00:00
2258,1129,Duración,,97,,2025-01-02 00:00:00
2265,1133,Categoría,Arte,,,2025-01-02 00:00:00
2267,1134,Categoría,Arte,,,2025-01-02 00:00:00
2271,1136,Categoría,Historia,,,2025-01-02 00:00:00
2272,1136,Duración,,79,,2025-01-02 00:00:00
2273,1137,Categoría,Historia,,,2025-01-02 00:00:00
2277,1139,Categoría,Historia,,,2025-01-02 00:00:00
2278,1139,Duración,,116,,2025-01-02 00:00:00
2280,1140,Duración,,26,,2025-01-02 00:00:00
2281,1141,Categoría,Ciencia,,,2025-01-02 00:00:00
2286,1143,Duración,,84,,2025-01-02 00:00:00
2288,1144,Duración,,32,,2025-01-02 00:00:00
2291,1146,Categoría,Historia,,,2025-01-02 00:00:00
2296,1148,Duración,,34,,2025-01-02 00:00:00
2297,1149,Categoría,Filosofía,,,2025-01-02 00:00:00
2299,1150,Categoría,Arte,,,2025-01-02 00:00:00
2303,1152,Categoría,Arte,,,2025-01-02 00:00:00
2308,1154,Duración,,69,,2025-01-02 00:00:00
2309,1155,Categoría,Tecnología,,,2025-01-02 00:00:00
2315,1158,Categoría,Historia,,,2025-01-02 00:00:00
2316,1158,Duración,,110,,2025-01-02 00:00:00
2319,1160,Categoría,Economía,,,2025-01-02 00:00:00
2322,1161,Duración,,54,,2025-01-02 00:00:00
2325,1163,Categoría,Matemáticas,,,2025-01-02 00:00:00
2326,1163,Duración,,46,,2025-01-02 00:00:00
2328,1164,Duración,,23,,2025-01-02 00:00:00
2332,1166,Duración,,56,,2025-01-02 00:00:00
2334,1167,Duración,,41,,2025-01-02 00:00:00
2335,1168,Categoría,Ciencia,,,2025-01-02 00:00:00
2338,1169,Duración,,33,,2025-01-02 00:00:00
2345,1173,Categoría,Historia,,,2025-01-02 00:00:00
2347,1174,Categoría,Ciencia,,,2025-01-02 00:00:00
2349,1175,Categoría,Historia,,,2025-01-02 00:00:00
2350,1175,Duración,,111,,2025-01-02 00:00:00
2353,1177,Categoría,Tecnología,,,2025-01-02 00:00:00
2360,1180,Duración,,78,,2025-01-02 00:00:00
2362,1181,Duración,,46,,2025-01-02 00:00:00
2363,1182,Categoría,Tecnología,,,2025-01-02 00:00:00
2364,1182,Duración,,54,,2025-01-02 00:00:00
2368,1184,Duración,,67,,2025-01-02 00:00:00
2370,1185,Duración,,32,,2025-01-02 00:00:00
2381,1191,Categoría,Tecnología,,,2025-01-02 00:00:00
2389,1195,Categoría,Economía,,,2025-01-02 00:00:00
2391,1196,Categoría,Historia,,,2025-01-02 00:00:00
2393,1197,Categoría,Tecnología,,,2025-01-02 00:00:00
2398,1199,Duración,,39,,2025-01-02 00:00:00
2401,1201,Categoría,Arte,,,2025-01-02 00:00:00
2405,1203,Categoría,Arte,,,2025-01-02 00:00:00
2407,1204,Categoría,Historia,,,2025-01-02 00:00:00
2408,1204,Duración,,159,,2025-01-02 00:00:00
2410,1205,Duración,,110,,2025-01-02 00:00:00
2412,1206,Duración,,100,,2025-01-02 00:00:00
2416,1208,Duración,,71,,2025-01-02 00:00:00
2437,1219,Categoría,Tecnología,,,2025-01-02 00:00:00
2438,1219,Duración,,47,,2025-01-02 00:00:00
2442,1221,Duración,,79,,2025-01-02 00:00:00
2443,1222,Categoría,Arte,,,2025-01-02 00:00:00
2447,1224,Categoría,Tecnología,,,2025-01-02 00:00:00
2450,1225,Duración,,75,,2025-01-02 00:00:00
2451,1226,Categoría,Matemáticas,,,2025-01-02 00:00:00
2452,1226,Duración,,55,,2025-01-02 00:00:00
2453,1227,Categoría,Arte,,,2025-01-02 00:00:00
2456,1228,Duración,,35,,2025-01-02 00:00:00
2457,1229,Categoría,Historia,,,2025-01-02 00:00:00
2460,1230,Duración,,5,,2025-01-02 00:00:00
2463,1232,Categoría,Ciencia,,,2025-01-02 00:00:00
2465,1233,Categoría,Matemáticas,,,2025-01-02 00:00:00
2467,1234,Categoría,Tecnología,,,2025-01-02 00:00:00
2468,1234,Duración,,58,,2025-01-02 00:00:00
2469,1235,Categoría,Arte,,,2025-01-02 00:00:00
2472,1236,Duración,,75,,2025-01-02 00:00:00
2473,1237,Categoría,Arte,,,2025-01-02 00:00:00
2478,1239,Duración,,110,,2025-01-02 00:00:00
2479,1240,Categoría,Historia,,,2025-01-02 00:00:00
2482,1241,Duración,,77,,2025-01-02 00:00:00
2483,1242,Categoría,Matemáticas,,,2025-01-02 00:00:00
2485,1243,Categoría,Economía,,,2025-01-02 00:00:00
2494,1247,Duración,,21,,2025-01-02 00:00:00
2497,1249,Categoría,Matemáticas,,,2025-01-02 00:00:00
2498,1249,Duración,,63,,2025-01-02 00:00:00
2499,1250,Categoría,Arte,,,2025-01-02 00:00:00
2509,1255,Categoría,Arte,,,2025-01-02 00:00:00
2511,1256,Categoría,Filosofía,,,2025-01-02 00:00:00
2512,1256,Duración,,65,,2025-01-02 00:00:00
2515,1258,Categoría,Historia,,,2025-01-02 00:00:00
2516,1258,Duración,,89,,2025-01-02 00:00:00
2518,1259,Duración,,136,,2025-01-02 00:00:00
2520,1260,Duración,,116,,2025-01-02 00:00:00
2521,1261,Categoría,Arte,,,2025-01-02 00:00:00
2522,1261,Duración,,49,,2025-01-02 00:00:00
2523,1262,Categoría,Arte,,,2025-01-02 00:00:00
2529,1265,Categoría,Historia,,,2025-01-02 00:00:00
2531,1266,Categoría,Ciencia,,,2025-01-02 00:00:00
2532,1266,Duración,,80,,2025-01-02 00:00:00
2533,1267,Categoría,Arte,,,2025-01-02 00:00:00
2536,1268,Duración,,107,,2025-01-02 00:00:00
2539,1270,Categoría,Arte,,,2025-01-02 00:00:00
2541,1271,Categoría,Ciencia,,,2025-01-02 00:00:00
2546,1273,Duración,,143,,2025-01-02 00:00:00
2548,1274,Duración,,109,,2025-01-02 00:00:00
2552,1276,Duración,,105,,2025-01-02 00:00:00
2556,1278,Duración,,93,,2025-01-02 00:00:00
2557,1279,Categoría,Matemáticas,,,2025-01-02 00:00:00
2559,1280,Categoría,Matemáticas,,,2025-01-02 00:00:00
2560,1280,Duración,,92,,2025-01-02 00:00:00
2561,1281,Categoría,Economía,,,2025-01-02 00:00:00
2562,1281,Duración,,35,,2025-01-02 00:00:00
2566,1283,Duración,,137,,2025-01-02 00:00:00
2567,1284,Categoría,Historia,,,2025-01-02 00:00:00
2570,1285,Duración,,39,,2025-01-02 00:00:00
2571,1286,Categoría,Filosofía,,,2025-01-02 00:00:00
2573,1287,Categoría,Arte,,,2025-01-02 00:00:00
2574,1287,Duración,,22,,2025-01-02 00:00:00
2576,1288,Duración,,83,,2025-01-02 00:00:00
2583,1292,Categoría,Tecnología,,,2025-01-02 00:00:00
2586,1293,Duración,,168,,2025-01-02 00:00:00
2593,1297,Categoría,Ciencia,,,2025-01-02 00:00:00
2594,1297,Duración,,72,,2025-01-02 00:00:00
